ProductKey,Supplier,HierarchyLevel1,HierarchyLevel2,DIorDOM,Seasonal
71109,71984,23882,47024,DOM,False
75172,71984,23882,28611,DOM,False
22245,71984,23882,28611,DOM,False
44521,71984,23882,47024,DOM,False
29458,71984,23882,47024,DOM,False
70007,72912,23882,47024,DOM,False
57628,71984,23882,47024,DOM,False
53411,72912,23882,47024,DOM,False
60767,71984,23882,47024,DOM,False
74340,71984,23882,47024,DOM,False
3300,72912,23882,47024,DOM,False
46917,71984,23882,28611,DOM,False
48625,72912,23882,47024,DOM,False
13458,74851,23882,47024,DOM,False
29901,76491,23882,54877,DOM,False
48819,76491,23882,54877,DOM,False
72689,76491,23882,54877,DOM,False
66502,71984,23882,28611,DOM,False
51260,77695,23882,28611,DOM,False
74992,36350,23882,28611,DOM,False
48501,36350,23882,28611,DOM,False
77692,71984,23882,28611,DOM,False
17145,71984,23882,28611,DOM,False
2973,36350,23882,28611,DOM,False
33744,77695,23882,28611,DOM,False
70074,36350,23882,28611,DOM,False
20109,74851,23882,47024,DOM,False
3034,36350,23882,28611,DOM,False
34222,36350,23882,28611,DOM,False
5242,36350,23882,28611,DOM,False
29863,71984,23882,28611,DOM,False
13365,36350,23882,28611,DOM,False
52715,71984,23882,28611,DOM,False
70901,71984,23882,28611,DOM,False
35828,72912,23882,47024,DOM,False
55892,36350,23882,28611,DOM,False
19842,77695,23882,28611,DOM,False
40978,36350,23882,28611,DOM,False
37836,71984,23882,28611,DOM,False
68630,71984,23882,28611,DOM,False
44710,19739,24354,61779,DOM,False
36730,22500,24354,3163,DI,False
18904,22500,24354,8226,DI,False
65201,22500,24354,61779,DI,False
15289,22500,24354,61779,DI,False
17514,22500,24354,3163,DI,False
31451,19739,24354,61779,DOM,False
63982,22500,24354,61779,DI,False
19576,52283,24354,3163,DOM,False
8960,24456,24354,8226,DOM,False
50914,24456,24354,3163,DOM,False
71308,52283,24354,3163,DOM,False
41863,24456,24354,61779,DOM,False
2496,24456,24354,8226,DOM,False
7518,52283,24354,3163,DOM,False
66726,52283,24354,3163,DOM,False
1668,24456,24354,3163,DOM,False
68877,24456,24354,3163,DOM,False
10910,24456,24354,3163,DOM,False
36967,52283,24354,8226,DOM,False
16211,52283,24354,61779,DOM,False
20741,52283,24354,3163,DOM,False
13754,52283,24354,3163,DOM,False
67734,24456,24354,3163,DOM,False
18187,24456,24354,8226,DOM,False
54067,52283,24354,61779,DOM,False
3054,52283,24354,8226,DOM,False
28986,52283,24354,61779,DOM,False
64321,52283,24354,61779,DOM,False
53682,52283,24354,61779,DOM,False
14351,52283,24354,61779,DOM,False
29804,52283,24354,61779,DOM,False
27864,52283,24354,61779,DOM,False
18441,52283,24354,61779,DOM,False
78081,52283,24354,61779,DOM,False
46755,52283,24354,3163,DOM,False
63082,52283,24354,61779,DOM,False
52206,24456,24354,61779,DOM,False
34338,24456,24354,61779,DOM,False
23526,24456,24354,61779,DOM,False
10523,52283,24354,61779,DOM,False
57377,24456,24354,61779,DOM,False
38488,52283,24354,8226,DOM,False
1340,24456,24354,3163,DOM,False
6772,24456,24354,61779,DOM,False
69888,52283,24354,3163,DOM,False
11100,52283,24354,3163,DOM,False
76235,24456,24354,8226,DOM,False
17321,52283,24354,61779,DOM,False
51759,24456,24354,8226,DOM,False
54233,52283,24354,61779,DOM,False
62021,24456,24354,61779,DOM,False
39163,24456,24354,61779,DOM,False
24312,24456,24354,61779,DOM,False
33936,52283,24354,8226,DOM,False
3638,24456,24354,8226,DOM,False
29294,52283,24354,61779,DOM,False
79490,24456,24354,61779,DOM,False
43311,24456,24354,61779,DOM,False
1565,52283,24354,61779,DOM,False
71699,24456,24354,61779,DOM,False
19144,24456,24354,3163,DOM,False
78487,24456,24354,61779,DOM,False
30866,24456,24354,8226,DOM,False
67888,52283,24354,3163,DOM,False
31728,24456,24354,3163,DOM,False
8952,52283,24354,61779,DOM,False
58186,52283,24354,61779,DOM,False
53162,52283,24354,61779,DOM,False
22911,24456,24354,61779,DOM,False
68437,24456,24354,61779,DOM,False
10876,24456,24354,61779,DOM,False
4605,52283,24354,61779,DOM,False
27582,24456,24354,61779,DOM,False
605,24456,24354,61779,DOM,False
22585,52283,24354,61779,DOM,False
15143,52283,24354,8226,DOM,False
48130,52283,24354,3163,DOM,False
33456,52283,24354,8226,DOM,False
40530,52283,24354,61779,DOM,False
77654,24456,24354,61779,DOM,False
3671,24456,24354,61779,DOM,False
59454,52283,24354,61779,DOM,False
65288,52283,24354,61779,DOM,False
29038,52283,24354,61779,DOM,False
7733,52283,24354,61779,DOM,False
47838,52283,24354,61779,DOM,False
28492,65376,32994,3986,DOM,False
39099,36132,32994,18876,DOM,False
991,69935,32994,18876,DOM,False
37250,13451,32994,3986,DI,False
7493,13451,32994,18876,DI,False
50939,65376,32994,18876,DOM,False
19914,36132,32994,18876,DOM,False
75387,36132,32994,18876,DOM,False
50897,65376,32994,18876,DOM,False
25282,29699,32994,27781,DOM,False
5173,65376,32994,18876,DOM,False
38672,29699,32994,18876,DOM,False
43305,65376,32994,18876,DOM,False
65152,65376,32994,18876,DOM,False
2642,13451,32994,27781,DI,False
73327,36132,32994,27781,DOM,False
68805,36132,32994,27781,DOM,False
23489,36132,32994,18876,DOM,False
50870,36132,32994,18876,DOM,False
47958,65376,32994,27781,DOM,False
57067,40414,32994,27781,DOM,False
77524,29699,32994,27781,DOM,False
6063,36132,32994,27781,DOM,False
48587,36132,32994,18876,DOM,False
49668,13451,32994,18876,DI,False
54962,40414,32994,18876,DOM,False
55776,36132,32994,27781,DOM,False
40152,36132,32994,18876,DOM,False
24318,36132,32994,27781,DOM,False
10842,65376,32994,18876,DOM,False
12288,36132,32994,27781,DOM,False
50525,36132,32994,27781,DOM,False
38890,36132,32994,18876,DOM,False
77162,65376,32994,18876,DOM,False
22955,65376,32994,18876,DOM,False
7613,65376,32994,18876,DOM,False
56947,7025,32994,27781,DI,False
70923,29699,32994,27781,DOM,False
42812,7025,32994,27781,DI,False
61761,36132,32994,27781,DOM,False
35623,29699,32994,18876,DOM,False
39566,36132,32994,27781,DOM,False
54863,36132,32994,27781,DOM,False
47386,79410,32994,27781,DI,False
25838,36132,32994,27781,DOM,False
2280,40414,32994,18876,DOM,False
14990,7025,32994,27781,DI,False
2325,69935,32994,18876,DOM,False
80459,40414,32994,27781,DOM,False
57595,65376,32994,27781,DOM,False
33706,36132,32994,27781,DOM,False
71034,14733,32994,3986,DI,False
54333,33143,32994,18876,DI,False
32769,36132,32994,27781,DOM,False
17302,36132,32994,27781,DOM,False
11984,14733,32994,3986,DI,False
59355,29699,32994,27781,DOM,False
70619,40414,32994,27781,DOM,False
33297,65376,32994,27781,DOM,False
18182,1067,32994,27781,DI,False
42881,69935,32994,18876,DOM,False
42296,36132,32994,18876,DOM,False
34388,65376,32994,18876,DOM,False
32961,36132,32994,27781,DOM,False
71819,29699,32994,18876,DOM,False
58712,65376,32994,18876,DOM,False
42802,65376,32994,18876,DOM,False
39478,36132,32994,18876,DOM,False
28770,69935,32994,18876,DOM,False
9041,69935,32994,18876,DOM,False
20588,14733,32994,3986,DI,False
38487,14733,32994,3986,DI,False
31269,14733,32994,3986,DI,False
27482,33143,32994,27781,DI,False
47508,29699,32994,18876,DOM,False
75078,69935,32994,18876,DOM,False
34245,69935,32994,18876,DOM,False
61052,65376,32994,18876,DOM,False
72288,33143,32994,27781,DI,False
18524,65376,32994,18876,DOM,False
34744,65376,32994,27781,DOM,False
47785,48442,32994,18876,DI,False
24044,36132,32994,18876,DOM,False
61880,79410,32994,27781,DI,False
22349,36132,32994,27781,DOM,False
16771,29699,32994,27781,DOM,False
1755,65376,32994,18876,DOM,False
33232,13451,32994,18876,DI,False
33360,7025,32994,18876,DI,False
29236,69935,32994,18876,DOM,False
29104,69935,32994,18876,DOM,False
55261,36132,32994,18876,DOM,False
26636,69935,32994,18876,DOM,False
53985,29699,32994,27781,DOM,False
64582,13451,32994,18876,DI,False
31083,69935,32994,18876,DOM,False
63631,69935,32994,18876,DOM,False
15941,36132,32994,27781,DOM,False
54882,65376,32994,18876,DOM,False
73028,13451,32994,18876,DI,False
48482,7025,32994,18876,DI,False
73240,999,32994,18876,DOM,False
29277,65376,32994,27781,DOM,False
36805,65376,32994,18876,DOM,False
74022,48442,32994,27781,DI,False
18932,40414,32994,18876,DOM,False
35175,40414,32994,18876,DOM,False
18391,40414,32994,18876,DOM,False
43391,40414,32994,18876,DOM,False
29387,36132,32994,18876,DOM,False
26933,36132,32994,18876,DOM,False
50110,40414,32994,18876,DOM,False
15388,40414,32994,18876,DOM,False
63988,40414,32994,18876,DOM,False
40546,40414,32994,18876,DOM,False
30213,14733,32994,3986,DI,False
5921,65376,32994,18876,DOM,False
40958,29699,32994,3986,DOM,False
62726,14733,32994,3986,DI,False
46133,7025,32994,27781,DI,False
58344,13451,32994,3986,DI,False
56311,36132,32994,27781,DOM,False
23863,36132,32994,27781,DOM,False
63353,65376,32994,3986,DOM,False
3583,29699,32994,18876,DOM,False
12326,29699,32994,18876,DOM,False
64425,28040,32994,3986,DOM,False
63913,65376,32994,18876,DOM,False
45089,65376,32994,3986,DOM,False
55411,65376,32994,18876,DOM,False
28215,69935,32994,3986,DOM,False
72498,69935,32994,3986,DOM,False
17690,69935,32994,3986,DOM,False
38316,36132,32994,27781,DOM,False
70183,65376,32994,3986,DOM,False
49019,36132,32994,27781,DOM,False
26384,40414,32994,27781,DOM,False
26326,40414,32994,27781,DOM,False
11331,40414,32994,27781,DOM,False
118,65376,32994,3986,DOM,False
17775,65376,32994,18876,DOM,False
5151,36132,32994,3986,DOM,False
24876,36132,32994,3986,DOM,False
45274,36132,32994,27781,DOM,False
45487,13451,32994,3986,DI,False
62342,28040,32994,3986,DOM,False
23758,36132,32994,18876,DOM,False
45270,14733,32994,18876,DI,False
19204,36132,32994,27781,DOM,False
8432,36132,32994,3986,DOM,False
33371,36132,32994,18876,DOM,False
29997,36132,32994,27781,DOM,False
74900,36132,32994,27781,DOM,False
5109,65376,32994,3986,DOM,False
74332,36132,32994,18876,DOM,False
4466,65376,32994,3986,DOM,False
34182,36132,32994,18876,DOM,False
32672,65376,32994,3986,DOM,False
10789,69935,32994,3986,DOM,False
37904,13451,32994,3986,DI,False
21602,65376,32994,3986,DOM,False
55908,28040,32994,3986,DOM,False
22564,13451,32994,3986,DI,False
58792,65376,32994,3986,DOM,False
26374,13451,32994,3986,DI,False
20404,74006,32994,3986,DI,False
22268,13451,32994,3986,DI,False
14651,36132,32994,18876,DOM,False
20009,14733,32994,3986,DI,False
31007,69935,32994,3986,DOM,False
50565,14733,32994,3986,DI,False
21545,28040,32994,3986,DOM,False
53823,36132,32994,27781,DOM,False
13444,69935,32994,3986,DOM,False
52291,65376,32994,3986,DOM,False
35899,13451,32994,3986,DI,False
15966,14733,32994,3986,DI,False
17453,65376,32994,3986,DOM,False
77901,14733,32994,3986,DI,False
68664,14733,32994,3986,DI,False
53086,69935,32994,3986,DOM,False
64181,14733,32994,3986,DI,False
45858,36132,32994,27781,DOM,False
3972,36132,32994,3986,DOM,False
59352,58083,32994,27781,DI,False
80135,28040,32994,3986,DOM,False
38049,36132,32994,3986,DOM,False
57206,14733,32994,3986,DI,False
40842,29699,32994,18876,DOM,False
60305,14733,32994,3986,DI,False
38795,36132,32994,3986,DOM,False
53757,36132,32994,3986,DOM,False
5474,65376,32994,18876,DOM,False
61711,65376,32994,18876,DOM,False
62987,69935,32994,3986,DOM,False
50604,65376,32994,3986,DOM,False
50559,65376,32994,3986,DOM,False
11455,28040,32994,3986,DOM,False
11715,14733,32994,3986,DI,False
79117,65376,32994,18876,DOM,False
27539,36132,32994,18876,DOM,False
67334,14733,32994,3986,DI,False
26450,14733,32994,3986,DI,False
9387,14733,32994,3986,DI,False
36961,28040,32994,27781,DOM,False
15508,33143,32994,27781,DI,False
15721,14733,32994,3986,DI,False
8733,69935,32994,3986,DOM,False
3516,14733,32994,3986,DI,False
8504,33143,32994,18876,DI,False
40496,13451,32994,3986,DI,False
35492,65376,32994,3986,DOM,False
37289,65376,32994,3986,DOM,False
29423,66434,32994,3986,DOM,False
14442,36132,32994,27781,DOM,False
48397,19121,32994,3986,DOM,False
25892,30285,32994,27781,DOM,False
69534,19121,32994,3986,DOM,False
39039,30285,32994,27781,DOM,False
36047,19121,32994,3986,DOM,False
76157,30285,32994,3986,DOM,False
68275,1415,32994,18876,DI,False
63610,19121,32994,18876,DOM,False
65174,19121,32994,3986,DOM,False
44124,19121,32994,3986,DOM,False
8852,30285,32994,27781,DOM,False
56934,19121,32994,3986,DOM,False
58025,19482,32994,3986,DI,False
76664,58753,32994,3986,DI,False
11964,58753,32994,3986,DI,False
53890,58753,32994,3986,DI,False
30392,76272,32994,27781,DOM,False
32208,76272,32994,18876,DOM,False
5517,76272,32994,18876,DOM,False
66790,76272,32994,3986,DOM,False
10361,76272,32994,3986,DOM,False
35050,19121,32994,27781,DOM,False
9045,30285,32994,27781,DOM,False
39770,58753,32994,3986,DI,False
59735,30285,32994,27781,DOM,False
42424,58753,32994,3986,DI,False
19118,36132,32994,3986,DOM,False
59156,29699,32994,3986,DOM,False
65920,14733,32994,3986,DI,False
49541,14733,32994,3986,DI,False
39629,14733,32994,3986,DI,False
26750,14733,32994,3986,DI,False
44981,36132,32994,3986,DOM,False
72433,33143,32994,18876,DI,False
66422,36132,32994,3986,DOM,False
69173,14733,32994,3986,DI,False
32815,14733,32994,3986,DI,False
32089,69935,32994,3986,DOM,False
73233,14733,32994,3986,DI,False
55126,14733,32994,3986,DI,False
66178,33143,32994,27781,DI,False
14213,14733,32994,18876,DI,False
33238,36132,32994,18876,DOM,False
28908,40414,32994,27781,DOM,False
49800,40414,32994,27781,DOM,False
78703,29699,32994,27781,DOM,False
23084,19300,32994,3986,DOM,False
80246,19300,32994,18876,DOM,False
6837,44172,32994,3986,DI,False
61587,76272,32994,18876,DOM,False
4599,19121,32994,27781,DOM,False
13235,1415,32994,27781,DI,False
39546,39017,32994,27781,DOM,False
57796,39017,32994,3986,DOM,False
30875,30285,32994,27781,DOM,False
16536,19121,32994,27781,DOM,False
5223,66023,32994,3986,DI,False
58109,19121,32994,27781,DOM,False
12028,19121,32994,27781,DOM,False
42122,66023,32994,3986,DI,False
22345,30285,32994,27781,DOM,False
53683,19121,32994,27781,DOM,False
65066,30285,32994,27781,DOM,False
47947,19121,32994,3986,DOM,False
30990,19121,32994,3986,DOM,False
63438,19121,32994,3986,DOM,False
632,1415,32994,27781,DI,False
56086,30285,32994,27781,DOM,False
23796,19121,32994,3986,DOM,False
49695,19482,32994,27781,DI,False
56057,39017,32994,3986,DOM,False
26829,39017,32994,27781,DOM,False
32411,67818,32994,3986,DOM,False
41859,30285,32994,27781,DOM,False
4663,19300,32994,27781,DOM,False
52614,30285,32994,18876,DOM,False
72307,39017,32994,18876,DOM,False
42177,1415,32994,18876,DI,False
37240,19482,32994,3986,DI,False
72102,19121,32994,27781,DOM,False
70810,30285,32994,27781,DOM,False
5352,30285,32994,18876,DOM,False
68067,30285,32994,18876,DOM,False
58309,19121,32994,3986,DOM,False
28997,19121,32994,3986,DOM,False
17011,30285,32994,27781,DOM,False
1330,19121,32994,3986,DOM,False
6127,19121,32994,18876,DOM,False
45419,19121,32994,18876,DOM,False
74388,30285,32994,27781,DOM,False
36004,41828,32994,3986,DOM,False
71298,19121,32994,18876,DOM,False
53687,39017,32994,3986,DOM,False
42361,76272,32994,3986,DOM,False
18743,39017,32994,3986,DOM,False
64649,19121,32994,27781,DOM,False
15742,25931,32994,3986,DOM,False
80524,19121,32994,27781,DOM,False
58898,58753,32994,27781,DI,False
3912,25466,32994,3986,DOM,False
32778,19121,32994,3986,DOM,False
49887,76272,32994,3986,DOM,False
50248,30285,32994,27781,DOM,False
11265,30285,32994,3986,DOM,False
45393,76272,32994,3986,DOM,False
45455,19482,32994,3986,DI,False
63569,19121,32994,3986,DOM,False
26472,19121,32994,3986,DOM,False
54580,19300,32994,3986,DOM,False
70537,76272,32994,3986,DOM,False
62720,76272,32994,3986,DOM,False
25274,19482,32994,18876,DI,False
21896,2715,32994,27781,DI,False
374,19300,32994,3986,DOM,False
49745,44172,32994,3986,DI,False
5609,30285,32994,3986,DOM,False
45929,19121,32994,3986,DOM,False
4495,19300,32994,3986,DOM,False
32569,58753,32994,3986,DI,False
52806,58753,32994,3986,DI,False
69934,66023,32994,3986,DI,False
32583,76272,32994,3986,DOM,False
18335,19300,32994,3986,DOM,False
70955,19300,32994,3986,DOM,False
24815,44172,32994,3986,DI,False
76127,39017,32994,3986,DOM,False
45581,58753,32994,27781,DI,False
4376,39017,32994,3986,DOM,False
74284,39017,32994,3986,DOM,False
57482,6478,32994,3986,DOM,False
46196,6478,32994,3986,DOM,False
14089,1415,32994,27781,DI,False
19795,1415,32994,27781,DI,False
71013,58753,32994,3986,DI,False
43172,58753,32994,3986,DI,False
38088,58753,32994,3986,DI,False
32913,58753,32994,3986,DI,False
62049,58753,32994,3986,DI,False
19213,58753,32994,3986,DI,False
79920,58753,32994,3986,DI,False
15960,58753,32994,3986,DI,False
11969,2715,32994,27781,DI,False
49096,19121,32994,27781,DOM,False
69496,19300,32994,3986,DOM,False
14138,58753,32994,27781,DI,False
9704,30285,32994,27781,DOM,False
25480,19300,32994,3986,DOM,False
10023,19121,32994,27781,DOM,False
22600,19121,32994,27781,DOM,False
9582,19300,32994,3986,DOM,False
77066,19300,32994,3986,DOM,False
60589,19121,32994,3986,DOM,False
32674,19121,32994,3986,DOM,False
78387,19121,32994,3986,DOM,False
8460,30285,32994,3986,DOM,False
33853,30285,32994,3986,DOM,False
9058,30285,32994,3986,DOM,False
79575,19300,32994,3986,DOM,False
79270,19300,32994,3986,DOM,False
70009,58753,32994,27781,DI,False
62611,30285,32994,27781,DOM,False
40665,19121,32994,27781,DOM,False
27326,19300,32994,3986,DOM,False
41270,19121,32994,3986,DOM,False
38319,19121,32994,27781,DOM,False
67379,19300,32994,3986,DOM,False
53554,19300,32994,3986,DOM,False
63331,19121,32994,3986,DOM,False
47344,19121,32994,3986,DOM,False
73037,19121,32994,3986,DOM,False
37170,19121,32994,3986,DOM,False
29603,19121,32994,3986,DOM,False
16399,39017,32994,18876,DOM,False
63938,19121,32994,3986,DOM,False
4028,39017,32994,3986,DOM,False
25815,19300,32994,3986,DOM,False
73478,66023,32994,3986,DI,False
30979,19121,32994,18876,DOM,False
15228,19121,32994,18876,DOM,False
1835,66023,32994,3986,DI,False
20600,2988,73770,18876,DI,False
1209,31817,73770,54877,DOM,False
50828,56409,73770,18876,DI,False
76376,14733,73770,54877,DI,False
29690,56409,73770,71089,DI,False
15247,56409,73770,71089,DI,False
51307,31817,73770,18876,DOM,False
66289,31817,73770,54877,DOM,False
54838,56409,73770,71089,DI,False
31981,66434,73770,54877,DOM,False
48887,56409,73770,54877,DI,False
41090,66434,73770,54877,DOM,False
27891,71214,73770,71089,DI,False
55284,71214,73770,71089,DI,False
53309,29430,73770,54877,DOM,False
19654,71214,73770,18876,DI,False
38228,56409,73770,54877,DI,False
21157,56409,73770,54877,DI,False
13439,56409,73770,54877,DI,False
76179,71214,73770,71089,DI,False
11353,66434,73770,54877,DOM,False
19049,71324,73770,54877,DOM,False
7547,56409,73770,71089,DI,False
60865,71214,73770,18876,DI,False
66770,56409,73770,18876,DI,False
59180,29430,73770,54877,DOM,False
23533,56409,73770,54877,DI,False
45580,31817,73770,54877,DOM,False
21807,71214,73770,71089,DI,False
10937,56409,73770,54877,DI,False
74807,56409,73770,18876,DI,False
39719,56409,73770,54877,DI,False
72717,66434,73770,54877,DOM,False
61881,31817,73770,54877,DOM,False
2999,56409,73770,54877,DI,False
50170,71214,73770,71089,DI,False
14283,56409,73770,18876,DI,False
32228,14733,73770,54877,DI,False
44159,14733,73770,54877,DI,False
1510,56409,73770,54877,DI,False
6960,56409,73770,54877,DI,False
54906,56409,73770,54877,DI,False
75438,56409,73770,54877,DI,False
47726,71324,73770,71089,DOM,False
33631,71324,73770,18876,DOM,False
15542,56409,73770,18876,DI,False
50980,14733,73770,54877,DI,False
45397,56409,73770,54877,DI,False
72009,14733,73770,54877,DI,False
48437,31817,73770,54877,DOM,False
65702,14733,73770,54877,DI,False
32080,66434,73770,54877,DOM,False
27443,31817,73770,54877,DOM,False
14858,31817,73770,54877,DOM,False
32616,71214,73770,71089,DI,False
23727,29430,73770,54877,DOM,False
77951,29430,73770,54877,DOM,False
54014,29430,73770,54877,DOM,False
56534,56409,73770,54877,DI,False
1748,56409,73770,54877,DI,False
22887,71324,73770,71089,DOM,False
4395,56409,73770,54877,DI,False
60018,14733,73770,54877,DI,False
30524,56409,73770,71089,DI,False
40104,31817,73770,54877,DOM,False
78504,56409,73770,54877,DI,False
24453,56409,73770,54877,DI,False
34270,56409,73770,54877,DI,False
67043,56409,73770,54877,DI,False
69684,14733,73770,54877,DI,False
57588,56409,73770,54877,DI,False
43697,56409,73770,71089,DI,False
50694,57961,73770,54877,DOM,False
2631,29315,73770,54877,DI,False
43917,57961,73770,18876,DOM,False
33730,57961,73770,54877,DOM,False
5287,29315,73770,54877,DI,False
44569,29315,73770,54877,DI,False
48559,56409,73770,54877,DI,False
24388,56409,73770,54877,DI,False
17483,66434,73770,54877,DOM,False
60301,56409,73770,54877,DI,False
42017,56409,73770,54877,DI,False
3436,14733,73770,54877,DI,False
17703,56409,73770,71089,DI,False
38491,14733,73770,54877,DI,False
7176,66434,73770,54877,DOM,False
29583,56409,73770,18876,DI,False
75974,56409,73770,71089,DI,False
26747,56409,73770,71089,DI,False
12868,56409,73770,54877,DI,False
48781,56409,73770,54877,DI,False
73705,56409,73770,54877,DI,False
20416,56409,73770,54877,DI,False
44033,31817,73770,54877,DOM,False
72434,56409,73770,71089,DI,False
1928,56409,73770,71089,DI,False
20076,56409,73770,18876,DI,False
73346,56409,73770,54877,DI,False
44810,56409,73770,54877,DI,False
6789,56409,73770,71089,DI,False
44669,56409,73770,54877,DI,False
14742,56409,73770,54877,DI,False
22794,56409,73770,54877,DI,False
41735,71324,73770,18876,DOM,False
51892,56409,73770,54877,DI,False
59164,71324,73770,18876,DOM,False
23860,71324,73770,18876,DOM,False
48812,31817,73770,54877,DOM,False
31049,31817,73770,54877,DOM,False
67136,56409,73770,54877,DI,False
70884,56409,73770,18876,DI,False
26227,31817,73770,54877,DOM,False
7812,56409,73770,54877,DI,False
1149,31817,73770,54877,DOM,False
22632,56409,73770,54877,DI,False
61356,31817,73770,54877,DOM,False
38438,71324,73770,18876,DOM,False
21937,71324,73770,18876,DOM,False
31256,56409,73770,54877,DI,False
50280,14733,73770,54877,DI,False
23322,66434,73770,54877,DOM,False
75768,14733,73770,18876,DI,False
25729,71324,73770,18876,DOM,False
35685,56409,73770,54877,DI,False
2755,14733,73770,18876,DI,False
50140,56409,73770,18876,DI,False
14331,56409,73770,18876,DI,False
62469,14733,73770,54877,DI,False
61035,14733,73770,54877,DI,False
53745,71324,73770,18876,DOM,False
31041,71324,73770,18876,DOM,False
16530,71324,73770,18876,DOM,False
27810,56409,73770,71089,DI,False
61361,56409,73770,71089,DI,False
20677,56409,73770,71089,DI,False
20116,56409,73770,71089,DI,False
64354,56409,73770,71089,DI,False
72339,56409,73770,71089,DI,False
78459,56409,73770,54877,DI,False
19694,56409,73770,54877,DI,False
47691,71214,73770,71089,DI,False
14234,14733,73770,18876,DI,False
56679,56409,73770,71089,DI,False
57104,56409,73770,54877,DI,False
1611,56409,73770,71089,DI,False
59111,56409,73770,71089,DI,False
62400,56409,73770,54877,DI,False
29444,56409,73770,54877,DI,False
12794,56409,73770,71089,DI,False
3729,29315,73770,54877,DI,False
37064,29315,73770,54877,DI,False
3759,29315,73770,54877,DI,False
71283,29315,73770,54877,DI,False
22411,57961,73770,54877,DOM,False
74032,57961,73770,54877,DOM,False
1357,57961,73770,54877,DOM,False
1874,57961,73770,54877,DOM,False
73386,57961,73770,54877,DOM,False
77879,57961,73770,54877,DOM,False
9285,57961,73770,54877,DOM,False
67856,57961,73770,54877,DOM,False
65592,57961,73770,54877,DOM,False
52619,57961,73770,54877,DOM,False
65089,57961,73770,54877,DOM,False
5849,57961,73770,54877,DOM,False
7237,57961,73770,54877,DOM,False
55775,57961,73770,54877,DOM,False
57358,57961,73770,54877,DOM,False
62485,57961,73770,54877,DOM,False
41511,57961,73770,54877,DOM,False
16490,57961,73770,54877,DOM,False
45568,57961,73770,54877,DOM,False
68209,57961,73770,54877,DOM,False
52748,57961,73770,54877,DOM,False
25046,57961,73770,54877,DOM,False
70974,14733,73770,54877,DI,False
57296,56409,73770,54877,DI,False
32718,56409,73770,54877,DI,False
39883,66434,73770,71089,DOM,False
46397,56409,73770,18876,DI,False
20100,29430,73770,54877,DOM,False
17983,14733,73770,54877,DI,False
417,31817,73770,54877,DOM,False
15206,31817,73770,54877,DOM,False
63232,29430,73770,54877,DOM,False
10087,56409,73770,54877,DI,False
79485,31817,73770,54877,DOM,False
19648,56409,73770,54877,DI,False
5807,56409,73770,54877,DI,False
54120,66434,73770,54877,DOM,False
30306,66434,73770,54877,DOM,False
31881,66434,73770,54877,DOM,False
39384,56409,73770,18876,DI,False
65513,56409,73770,54877,DI,False
24309,31817,73770,54877,DOM,False
6402,14733,73770,18876,DI,False
22168,31817,73770,54877,DOM,False
34390,14733,73770,54877,DI,False
70599,14733,73770,54877,DI,False
38753,31817,73770,54877,DOM,False
49976,56409,73770,54877,DI,False
78297,56409,73770,71089,DI,False
26556,66434,73770,54877,DOM,False
49940,56409,73770,54877,DI,False
13436,14733,73770,54877,DI,False
5753,56409,73770,54877,DI,False
27247,29430,73770,54877,DOM,False
23220,31817,73770,54877,DOM,False
30218,66434,73770,54877,DOM,False
7842,14733,73770,54877,DI,False
52240,14733,73770,54877,DI,False
3579,71324,73770,71089,DOM,False
6969,14733,73770,54877,DI,False
30394,56409,73770,54877,DI,False
5097,56409,73770,71089,DI,False
72514,56409,73770,71089,DI,False
27906,56409,73770,54877,DI,False
26034,56409,73770,71089,DI,False
71832,31817,73770,54877,DOM,False
65063,56409,73770,54877,DI,False
36581,66434,73770,54877,DOM,False
65500,14733,73770,54877,DI,False
16842,31817,73770,54877,DOM,False
23949,56409,73770,54877,DI,False
38238,56409,73770,54877,DI,False
62241,66434,73770,54877,DOM,False
20141,56409,73770,18876,DI,False
71037,56409,73770,54877,DI,False
6046,56409,73770,54877,DI,False
45812,31817,73770,54877,DOM,False
20242,56409,73770,18876,DI,False
6002,14733,73770,54877,DI,False
68470,56409,73770,71089,DI,False
46184,56409,73770,71089,DI,False
23227,56409,73770,71089,DI,False
75115,31817,73770,54877,DOM,False
80179,66434,73770,54877,DOM,False
79671,56409,73770,54877,DI,False
53779,66434,73770,54877,DOM,False
37852,29430,73770,54877,DOM,False
49830,29430,73770,54877,DOM,False
38251,56409,73770,54877,DI,False
10745,56409,73770,54877,DI,False
43746,71324,73770,71089,DOM,False
27367,56409,73770,18876,DI,False
5515,56409,73770,18876,DI,False
37506,2988,73770,18876,DI,False
66222,56409,73770,54877,DI,False
1113,31817,73770,54877,DOM,False
32179,56409,73770,71089,DI,False
77772,29430,73770,54877,DOM,False
44276,56409,73770,54877,DI,False
51218,56409,73770,54877,DI,False
7440,56409,73770,18876,DI,False
2128,56409,73770,54877,DI,False
52131,56409,73770,54877,DI,False
46950,71214,73770,71089,DI,False
11260,31817,73770,54877,DOM,False
36586,31817,73770,54877,DOM,False
37364,56409,73770,54877,DI,False
3181,14733,73770,54877,DI,False
37113,14733,73770,54877,DI,False
21837,56409,73770,18876,DI,False
5759,29430,73770,54877,DOM,False
17250,56409,73770,54877,DI,False
75477,56409,73770,18876,DI,False
66427,56409,73770,54877,DI,False
26025,56409,73770,54877,DI,False
